1547452800000,3511.73000000,3540.00000000,3485.02000000,3488.28000000,4601.26033600,1547467199999,16125696.04274869,30384,2446.47935300,8575917.62850852,0
1547467200000,3488.80000000,3647.00000000,3487.00000000,3630.98000000,10357.49360900,1547481599999,36868177.86220547,51351,5518.84831100,19648165.37061821,0
1547481600000,3630.98000000,3671.87000000,3611.00000000,3638.08000000,8262.04713200,1547495999999,29991666.63083559,53325,4390.34492300,15937489.97316248,0
1547496000000,3638.74000000,3665.00000000,3590.00000000,3626.09000000,4710.97074500,1547510399999,17088671.17048188,37235,2317.78684600,8410833.90314081,0
1547510400000,3626.08000000,3648.42000000,3623.00000000,3629.38000000,3259.29669200,1547524799999,11839530.49717242,31595,1694.81290000,6156825.57875582,0
1547524800000,3629.38000000,3631.86000000,3610.12000000,3629.09000000,4103.12774400,1547539199999,14863962.83662568,29982,2092.14309400,7579242.04083422,0
1547539200000,3629.09000000,3630.43000000,3578.07000000,3611.39000000,6320.08170800,1547553599999,22794792.48030477,37236,3096.20344600,11168529.06229066,0
1547553600000,3612.10000000,3640.77000000,3580.00000000,3596.98000000,7495.89247500,1547567999999,27049572.39197050,46810,3845.70228100,13881288.97717752,0
1547568000000,3597.31000000,3610.73000000,3583.50000000,3604.14000000,4392.11849400,1547582399999,15805914.81032289,33379,2334.18985400,8400606.80732575,0
1547582400000,3604.14000000,3605.00000000,3516.62000000,3553.06000000,8567.48034600,1547596799999,30431667.21247913,52682,4162.57085900,14785304.44618593,0
1547596800000,3553.06000000,3575.37000000,3543.51000000,3572.50000000,3210.96543200,1547611199999,11435833.94699835,27531,1712.01081400,6097528.49804466,0
1547611200000,3572.55000000,3583.71000000,3552.25000000,3555.07000000,4070.57400500,1547625599999,14541267.67546127,29802,2163.72663800,7730388.74724483,0
1547625600000,3556.04000000,3603.96000000,3553.96000000,3589.02000000,4318.06019300,1547639999999,15479755.10885746,31870,2280.85769000,8176611.73306330,0
1547640000000,3589.08000000,3645.00000000,3574.93000000,3590.22000000,7027.97686900,1547654399999,25323209.06985730,46615,3506.08511700,12634678.41352428,0
1547654400000,3591.16000000,3610.00000000,3560.20000000,3576.40000000,5476.12226700,1547668799999,19628027.34972076,39940,2662.03880100,9542497.55543491,0
1547668800000,3576.60000000,3609.00000000,3561.81000000,3591.84000000,3376.48121100,1547683199999,12096362.05577021,29401,1858.98082000,6661431.86792145,0
1547683200000,3591.84000000,3600.51000000,3551.16000000,3574.59000000,4305.18274300,1547697599999,15415544.61184405,32566,2225.87306000,7970622.44597964,0
1547697600000,3574.57000000,3587.95000000,3568.16000000,3584.00000000,2850.27720900,1547711999999,10194027.53418400,26251,1597.71884900,5714931.06779112,0
1547712000000,3583.73000000,3588.90000000,3530.39000000,3579.56000000,6117.61945900,1547726399999,21837520.39760652,40470,3286.21973700,11732841.01648499,0
1547726400000,3580.30000000,3605.00000000,3558.87000000,3597.62000000,4964.02609500,1547740799999,17760659.27181278,37742,2529.71523700,9052248.15593109,0
1547740800000,3597.17000000,3633.00000000,3573.00000000,3604.95000000,7268.81170200,1547755199999,26159723.49855768,46318,3944.27911100,14195481.74326193,0
1547755200000,3604.15000000,3634.70000000,3590.00000000,3616.21000000,4249.52363000,1547769599999,15341661.65923839,34450,2426.69740100,8761071.50822504,0
1547769600000,3613.32000000,3620.00000000,3594.35000000,3600.87000000,2482.93437400,1547783999999,8951044.86664145,24478,1491.45492300,5376662.86248326,0
1547784000000,3600.87000000,3611.99000000,3585.70000000,3604.01000000,2847.02625300,1547798399999,10247117.43982870,25750,1582.67833300,5697034.87683249,0
1547798400000,3604.01000000,3619.80000000,3590.00000000,3599.01000000,5612.14453800,1547812799999,20224293.65010685,34584,3093.89674300,11149607.44217662,0
1547812800000,3599.08000000,3611.95000000,3576.68000000,3610.68000000,4770.18102000,1547827199999,17140767.51373327,33537,2571.21449200,9239015.77085107,0
1547827200000,3611.09000000,3612.07000000,3565.75000000,3587.91000000,4494.28449800,1547841599999,16116944.29991058,32601,2578.34581600,9247027.11215231,0
1547841600000,3588.00000000,3609.19000000,3585.98000000,3594.87000000,2506.87607200,1547855999999,9019555.77457059,26617,1293.49345000,4653627.17218528,0
1547856000000,3594.87000000,3614.79000000,3594.23000000,3606.13000000,2529.42342000,1547870399999,9115128.41802301,24797,1451.99395900,5232564.56310188,0
1547870400000,3605.04000000,3615.00000000,3600.72000000,3604.40000000,1663.60962300,1547884799999,6000308.49580157,17813,919.54043900,3316843.89534187,0
1547884800000,3604.42000000,3720.00000000,3604.01000000,3695.38000000,9061.34984600,1547899199999,33380229.47617907,52116,4941.48411000,18205663.99123852,0
1547899200000,3695.78000000,3697.60000000,3681.84000000,3685.74000000,3300.44360200,1547913599999,12174462.93326331,27039,1620.63556300,5978473.87722589,0
1547913600000,3685.64000000,3695.98000000,3662.20000000,3686.53000000,3722.67814000,1547927999999,13714140.26983606,32681,1774.13902400,6536342.57846979,0
1547928000000,3686.56000000,3689.23000000,3665.30000000,3665.30000000,1894.07349200,1547942399999,6969916.31015690,20608,929.46507600,3420651.40247430,0
1547942400000,3665.75000000,3686.00000000,3655.00000000,3680.72000000,2383.70763500,1547956799999,8764381.37775396,22259,1284.91822300,4725095.92750788,0
1547956800000,3681.31000000,3686.00000000,3668.30000000,3678.87000000,2090.05912100,1547971199999,7686322.12190590,20217,1134.93878000,4174057.22237999,0
1547971200000,3678.20000000,3693.73000000,3572.00000000,3580.00000000,7266.79693300,1547985599999,26365065.98973740,44861,3470.10244000,12594604.99809498,0
1547985600000,3580.00000000,3589.66000000,3475.00000000,3524.63000000,10474.49476800,1547999999999,36876587.19861650,61297,5167.68374900,18193047.95651674,0
1548000000000,3524.57000000,3537.60000000,3511.20000000,3518.00000000,2850.54633200,1548014399999,10045531.96374753,28563,1333.46143200,4698990.95957472,0
1548014400000,3517.99000000,3554.29000000,3510.28000000,3539.28000000,2836.33380900,1548028799999,10029351.30205325,27744,1484.00675700,5247733.57400597,0
1548028800000,3539.26000000,3549.07000000,3520.00000000,3530.95000000,2662.27180400,1548043199999,9417227.40090578,22983,1411.12392200,4991929.98265873,0
1548043200000,3530.85000000,3537.00000000,3501.00000000,3526.83000000,3133.44879000,1548057599999,11039169.18613028,26543,1673.05028000,5895244.00134369,0
1548057600000,3526.82000000,3550.00000000,3516.35000000,3545.05000000,3547.93301800,1548071999999,12529074.91937399,29382,1840.44251300,6499240.30073306,0
1548072000000,3545.07000000,3559.51000000,3518.32000000,3528.17000000,3756.51724400,1548086399999,13279314.96927394,29514,2037.49505500,7202250.32133863,0
1548086400000,3528.16000000,3540.81000000,3520.90000000,3528.82000000,2671.36797800,1548100799999,9437501.47293335,23445,1442.92962900,5098199.49815065,0
1548100800000,3528.78000000,3534.34000000,3475.50000000,3526.90000000,3872.89800500,1548115199999,13614260.81823820,28958,2056.97887900,7231313.53079355,0
1548115200000,3526.88000000,3550.00000000,3514.43000000,3523.00000000,3061.21991800,1548129599999,10809805.87312686,23992,1758.10544300,6208532.85292379,0
1548129600000,3523.66000000,3590.51000000,3500.04000000,3515.70000000,4164.77892600,1548143999999,14683122.19951871,22422,2250.88636800,7945235.66634333,0
1548144000000,3516.58000000,3540.00000000,3434.85000000,3535.15000000,7542.07616600,1548158399999,26364450.15138849,40655,3708.95214300,12981982.62459881,0
1548158400000,3535.15000000,3585.00000000,3520.00000000,3577.32000000,7136.30857900,1548172799999,25352444.20972060,45557,3908.70007500,13886964.18715881,0
1548172800000,3577.33000000,3608.50000000,3560.00000000,3578.46000000,4858.60228900,1548187199999,17392692.59904493,37557,2688.72938800,9625741.37993657,0
1548187200000,3578.89000000,3596.01000000,3561.94000000,3570.93000000,2573.45708900,1548201599999,9201965.08326029,25301,1345.95958400,4812890.98301529,0
1548201600000,3570.41000000,3599.76000000,3566.24000000,3581.31000000,2268.43520800,1548215999999,8120023.68556547,23078,1300.89456300,4656853.97934125,0
1548216000000,3582.07000000,3583.01000000,3556.62000000,3561.73000000,3023.78277500,1548230399999,10800265.37855797,24449,1536.35827800,5487701.95158685,0
1548230400000,3561.75000000,3582.96000000,3551.92000000,3577.80000000,3714.15128800,1548244799999,13251419.04672834,29006,1976.36925500,7051151.24162140,0
1548244800000,3577.80000000,3607.98000000,3543.99000000,3549.07000000,6063.40299700,1548259199999,21662753.40681911,39773,3009.39845500,10755750.73277077,0
1548259200000,3549.09000000,3574.21000000,3533.39000000,3533.40000000,3912.38354500,1548273599999,13923243.59370376,30969,2159.37951800,7685298.66715286,0
1548273600000,3533.40000000,3555.00000000,3514.50000000,3552.82000000,5956.68688500,1548287999999,21058691.23446079,45617,3154.29318400,11152770.43631497,0
1548288000000,3552.97000000,3555.00000000,3529.22000000,3532.57000000,3031.40068100,1548302399999,10738051.62236249,26829,1560.49673700,5528880.49329127,0
1548302400000,3532.57000000,3550.61000000,3531.76000000,3546.33000000,2729.30662300,1548316799999,9660099.20534249,22870,1292.94094000,4576388.78108594,0
1548316800000,3546.47000000,3572.59000000,3532.60000000,3563.23000000,3832.78648100,1548331199999,13606099.19773990,27483,2089.27863200,7416803.71468350,0
1548331200000,3562.15000000,3576.97000000,3547.09000000,3553.41000000,4198.46525500,1548345599999,14949496.61827110,31761,2214.24620600,7884969.82433605,0
1548345600000,3553.44000000,3589.00000000,3543.26000000,3574.93000000,4087.28315700,1548359999999,14560032.75384135,27895,2252.20321400,8022235.68908652,0
1548360000000,3574.78000000,3587.27000000,3553.88000000,3569.62000000,2947.00898300,1548374399999,10523273.46877003,25321,1566.80884100,5594313.37904080,0
1548374400000,3569.07000000,3587.15000000,3565.00000000,3568.06000000,1849.52879900,1548388799999,6608418.36483200,18490,959.53312600,3429276.83268532,0
1548388800000,3568.06000000,3571.99000000,3551.00000000,3568.48000000,2281.90834000,1548403199999,8136994.29056529,19747,1213.46612500,4327446.87435075,0
1548403200000,3568.48000000,3568.56000000,3522.51000000,3541.97000000,5317.63783700,1548417599999,18873759.26040718,37003,2849.85290500,10117998.36493519,0
1548417600000,3541.97000000,3568.79000000,3536.95000000,3566.92000000,3283.55799200,1548431999999,11666591.76558027,35588,1890.24750200,6716734.70421435,0
1548432000000,3566.44000000,3571.00000000,3540.35000000,3553.21000000,2885.29446100,1548446399999,10255840.95666951,24885,1628.65285500,5788873.70086930,0
1548446400000,3553.21000000,3574.00000000,3546.89000000,3565.29000000,1990.41924200,1548460799999,7093321.81719103,17700,1148.64563900,4093658.90965177,0
1548460800000,3566.69000000,3583.00000000,3561.17000000,3577.00000000,2365.34548500,1548475199999,8450527.21584336,18311,1345.04809500,4805881.71200440,0
1548475200000,3578.07000000,3662.94000000,3567.60000000,3620.58000000,5040.08610400,1548489599999,18160589.24556165,28847,2819.08064100,10145436.64107097,0
1548489600000,3620.37000000,3624.06000000,3587.00000000,3589.93000000,3745.22175700,1548503999999,13496491.17972224,23961,1861.77590200,6709379.35402721,0
1548504000000,3589.93000000,3595.20000000,3545.00000000,3557.72000000,4235.22911400,1548518399999,15145878.04375933,27352,2021.05251500,7227653.11542185,0
1548518400000,3558.01000000,3572.74000000,3553.79000000,3567.55000000,2638.75124700,1548532799999,9407742.25269732,21091,1366.44469600,4871590.33604372,0
1548532800000,3567.55000000,3576.76000000,3562.01000000,3565.25000000,1451.89863700,1548547199999,5180538.70934759,15807,789.99846600,2818910.36023093,0
1548547200000,3565.62000000,3579.00000000,3539.16000000,3578.46000000,2656.95615900,1548561599999,9472324.65650176,22652,1369.62236400,4884808.85005816,0
1548561600000,3578.46000000,3578.92000000,3554.18000000,3562.01000000,2154.58989500,1548575999999,7679713.03076026,18460,1203.96552300,4291102.85490095,0
1548576000000,3562.77000000,3570.86000000,3526.41000000,3546.73000000,4753.00345700,1548590399999,16873450.09445352,31451,2517.19287800,8935898.64197313,0
1548590400000,3546.17000000,3568.00000000,3486.00000000,3556.53000000,7945.54327500,1548604799999,28106699.76684813,46705,3938.17548800,13941507.33703475,0
1548604800000,3557.31000000,3574.57000000,3543.07000000,3564.29000000,3139.31492300,1548619199999,11181251.88862687,24415,1595.35361100,5683694.98559627,0
1548619200000,3563.69000000,3571.09000000,3546.03000000,3550.84000000,2086.19045300,1548633599999,7429977.40934628,20172,944.25753500,3363298.77783705,0
1548633600000,3550.05000000,3557.75000000,3477.47000000,3481.64000000,6488.34602100,1548647999999,22816316.00330120,43952,3267.00844100,11493846.50805263,0
1548648000000,3481.65000000,3499.51000000,3405.00000000,3454.40000000,10414.79411000,1548662399999,35983671.51560725,56992,4959.25013900,17143200.66403872,0
1548662400000,3453.72000000,3454.34000000,3410.02000000,3427.57000000,4864.43051600,1548676799999,16722817.56233211,35778,2532.66350400,8709334.92145694,0
1548676800000,3427.59000000,3435.70000000,3380.27000000,3420.06000000,10171.13800300,1548691199999,34737309.36316769,54952,5169.75649600,17663432.81009472,0
1548691200000,3420.50000000,3435.70000000,3408.82000000,3424.39000000,5255.13954500,1548705599999,17975841.55071649,38757,2700.32025800,9236982.87873047,0
1548705600000,3424.41000000,3445.99000000,3420.07000000,3434.15000000,3211.26320600,1548719999999,11022752.76918405,30368,1705.27290100,5853593.03491236,0
1548720000000,3434.00000000,3443.45000000,3402.83000000,3406.18000000,3633.60730400,1548734399999,12441973.15409636,27445,1954.07010500,6691664.94763723,0
1548734400000,3406.27000000,3414.68000000,3349.92000000,3366.41000000,7550.30563400,1548748799999,25552722.89463651,39659,3851.50763600,13038072.14653347,0
1548748800000,3366.63000000,3403.23000000,3364.50000000,3385.32000000,5246.12247500,1548763199999,17769814.23257526,32538,2907.08888100,9847120.47055532,0
1548763200000,3385.34000000,3428.27000000,3381.00000000,3426.62000000,5798.72549100,1548777599999,19758551.37882146,35480,3194.68671000,10885333.76923358,0
1548777600000,3426.15000000,3442.00000000,3405.61000000,3419.44000000,4364.29372200,1548791999999,14935732.88249527,30545,2220.62757000,7599144.53858817,0
1548792000000,3419.69000000,3434.94000000,3400.00000000,3411.04000000,2951.87435100,1548806399999,10084012.92217422,23983,1498.33032900,5118959.30796958,0
1548806400000,3410.04000000,3427.67000000,3387.10000000,3420.34000000,3221.58219500,1548820799999,10970926.88558336,26183,1779.97552000,6062984.75288198,0
1548820800000,3419.89000000,3447.00000000,3417.44000000,3428.83000000,3982.72011100,1548835199999,13655787.97509569,25429,2292.38165300,7860828.33999646,0
1548835200000,3429.24000000,3447.90000000,3422.50000000,3429.25000000,3493.44621500,1548849599999,11989858.77824057,29336,1958.26299800,6720859.86117259,0
1548849600000,3429.62000000,3476.36000000,3428.72000000,3464.01000000,7421.71403400,1548863999999,25658674.47030107,52748,4102.66591200,14185847.62476046,0
1548864000000,3464.03000000,3478.00000000,3454.97000000,3458.77000000,3465.27287300,1548878399999,12006270.86440249,25379,1898.87888300,6579867.52754248,0
1548878400000,3458.65000000,3469.00000000,3446.82000000,3458.18000000,2383.52481500,1548892799999,8239603.88829436,21745,1292.17466200,4466861.95151943,0
1548892800000,3457.50000000,3489.20000000,3456.75000000,3465.32000000,3166.32792700,1548907199999,10992600.09603214,25155,1750.49839400,6078016.12722074,0
1548907200000,3465.32000000,3480.00000000,3455.30000000,3476.57000000,2874.55439400,1548921599999,9969593.98499838,20543,1425.50649400,4944425.91098760,0
1548921600000,3477.08000000,3477.08000000,3418.80000000,3427.81000000,12030.01833400,1548935999999,41351011.79590147,64121,5881.50060400,20214807.24804151,0
1548936000000,3427.79000000,3444.88000000,3420.30000000,3436.56000000,4873.03139100,1548950399999,16731809.17030474,33743,2628.69647400,9026464.98985557,0
1548950400000,3435.82000000,3443.00000000,3419.33000000,3434.28000000,3559.98993100,1548964799999,12211134.08645191,28577,1962.75563400,6733281.07035725,0
1548964800000,3433.58000000,3449.58000000,3425.36000000,3434.10000000,3103.26827600,1548979199999,10672197.84330822,25961,1676.87118300,5767628.60405597,0
